Time	sum(Output total – Blocks (LTC)) – Litecoin
31.12.2025	25682323950800344
01.01.2026	24406180678164490
02.01.2026	27223609836527730
03.01.2026	24911427425092720
04.01.2026	24420150776477760
05.01.2026	26662890357863484
06.01.2026	23815296134640916
07.01.2026	24591185474532630
08.01.2026	26878661414897736
09.01.2026	26113005323908096
10.01.2026	25684571857619250
11.01.2026	28728940356693360
12.01.2026	28992020976582836
13.01.2026	30558877108787720
14.01.2026	30959125612684640
15.01.2026	25113572345693204
16.01.2026	25696396455568120
17.01.2026	24962020458908284
18.01.2026	27553714739951864
19.01.2026	26662929196440604
20.01.2026	27325856839818784
21.01.2026	27894174638534730
22.01.2026	28426212141105624
23.01.2026	26723902687416830
24.01.2026	26650989610095890
25.01.2026	24260351230708610
26.01.2026	23979917124431640
27.01.2026	23857863946943468
28.01.2026	26107906039718896
29.01.2026	30059104224646132
30.01.2026	30294459973935856
31.01.2026	32025916636684200
01.02.2026	28262989917820628
02.02.2026	26021851404770400
03.02.2026	27987352685683320
04.02.2026	30550438923287024
05.02.2026	26964476330986332
06.02.2026	26022040339167604
07.02.2026	29134456984495800
08.02.2026	26398018916094316
09.02.2026	26715577575955028
10.02.2026	26815273071253790
11.02.2026	28320071013203570
12.02.2026	28441814161913756
13.02.2026	27401716434674036
14.02.2026	28317339826455620
15.02.2026	23990345003868504
16.02.2026	26543468919959724
17.02.2026	27708306434657500
18.02.2026	24476890920988970
19.02.2026	23451638938639936
20.02.2026	24537094096293104
21.02.2026	23508254915304576
22.02.2026	26192795089355490
23.02.2026	25402492341129096
24.02.2026	23414240511281944
25.02.2026	24792817282047510
26.02.2026	24861068526724652
27.02.2026	24746083826700308
28.02.2026	23089361610918250
01.03.2026	21724287899899268
02.03.2026	22149306587201090
03.03.2026	21907628859807948
04.03.2026	20906569497153790
05.03.2026	22712609330025596
06.03.2026	21406268601852856
07.03.2026	21501680369430490
08.03.2026	20841232013913696
09.03.2026	22306524750212880
10.03.2026	22345524046515540
11.03.2026	20333165909972224
12.03.2026	23938634307480812
13.03.2026	23029115712326704
14.03.2026	25792977854214656
15.03.2026	24957153516281570
16.03.2026	25806317620649990
17.03.2026	23645430523160484
18.03.2026	21437248017616810
19.03.2026	13573707611049638
